order_id,user_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD-00285,U042,P012,2,76600.0,153200.0,2024-11-11T00:28:37Z,completed,bank_transfer
ORD-00286,U142,P039,1,2120.0,2120.0,2024-10-07T15:46:01Z,completed,convenience_store
ORD-00287,U142,P100,1,8560.0,8560.0,2024-10-07T11:07:35Z,completed,debit_card
ORD-00288,U142,P068,2,22800.0,45600.0,2024-12-30T06:08:48Z,completed,debit_card
ORD-00289,U142,P057,4,4450.0,17800.0,2025-01-10T03:23:19Z,completed,debit_card
ORD-00290,U142,P081,3,1700.0,5100.0,2025-01-29T07:30:31Z,completed,convenience_store
ORD-00291,U142,P079,5,8800.0,44000.0,2025-01-23T11:51:28Z,completed,debit_card
ORD-00292,U033,P013,1,8300.0,8300.0,2024-10-07T19:07:37Z,completed,credit_card
ORD-00293,U033,P094,5,6720.0,33600.0,2024-12-05T03:08:14Z,completed,convenience_store
ORD-00294,U033,P041,3,4330.0,12990.0,2024-11-25T01:23:02Z,completed,bank_transfer
ORD-00295,U033,P083,2,4200.0,8400.0,2024-11-25T02:16:15Z,completed,e_wallet
ORD-00296,U033,P077,4,16200.0,64800.0,2025-01-15T15:07:51Z,completed,credit_card
ORD-00297,U033,P085,4,9500.0,38000.0,2024-11-20T22:43:23Z,completed,e_wallet
ORD-00298,U033,P078,3,2400.0,7200.0,2025-01-12T14:36:07Z,completed,convenience_store
ORD-00299,U033,P038,2,3790.0,7580.0,2025-01-16T02:23:24Z,completed,debit_card
ORD-00300,U033,P064,5,48200.0,241000.0,2024-11-11T22:42:42Z,completed,debit_card
ORD-00301,U154,P082,1,16100.0,16100.0,2024-10-29T19:58:42Z,completed,credit_card
ORD-00302,U154,P068,1,22800.0,22800.0,2024-10-01T14:03:32Z,completed,bank_transfer
ORD-00303,U154,P017,5,3300.0,16500.0,2025-01-23T13:50:31Z,completed,e_wallet
ORD-00304,U154,P054,4,3930.0,15720.0,2024-12-24T01:06:08Z,completed,debit_card
ORD-00305,U154,P098,5,5970.0,29850.0,2025-01-14T19:05:07Z,completed,credit_card
ORD-00306,U154,P003,2,54500.0,109000.0,2024-11-02T08:08:27Z,completed,bank_transfer
ORD-00307,U154,P028,2,14400.0,28800.0,2025-01-29T13:45:56Z,completed,credit_card
ORD-00308,U154,P051,4,2780.0,11120.0,2025-01-01T00:40:33Z,completed,e_wallet
ORD-00309,U026,P055,1,4630.0,4630.0,2024-10-20T12:41:13Z,completed,credit_card
ORD-00310,U026,P082,1,16100.0,16100.0,2024-10-27T01:08:35Z,completed,e_wallet
ORD-00311,U026,P020,4,2300.0,9200.0,2024-11-09T02:47:43Z,completed,bank_transfer
ORD-00312,U026,P011,3,27900.0,83700.0,2025-01-18T10:54:59Z,completed,debit_card
ORD-00313,U026,P069,4,3700.0,14800.0,2024-12-08T22:28:13Z,completed,e_wallet
ORD-00314,U026,P082,2,16100.0,32200.0,2024-12-01T02:44:50Z,completed,convenience_store
ORD-00315,U026,P094,3,6720.0,20160.0,2024-11-06T14:55:50Z,completed,debit_card
ORD-00316,U026,P012,5,76600.0,383000.0,2024-11-12T06:16:05Z,completed,convenience_store
ORD-00317,U026,P079,2,8800.0,17600.0,2024-12-01T00:41:53Z,completed,debit_card
ORD-00318,U026,P016,2,16600.0,33200.0,2025-01-08T17:31:40Z,completed,debit_card
ORD-00319,U162,P021,1,29600.0,29600.0,2024-10-25T02:21:46Z,completed,bank_transfer
ORD-00320,U162,P067,4,19000.0,76000.0,2024-11-17T05:03:06Z,completed,bank_transfer
ORD-00321,U162,P017,4,3300.0,13200.0,2025-01-11T03:51:51Z,completed,credit_card
ORD-00322,U162,P099,2,1830.0,3660.0,2024-12-03T12:37:56Z,completed,convenience_store
ORD-00323,U162,P035,2,4450.0,8900.0,2024-11-26T12:43:01Z,completed,e_wallet
ORD-00324,U162,P081,2,1700.0,3400.0,2024-12-19T04:06:27Z,completed,convenience_store
ORD-00325,U162,P066,4,35800.0,143200.0,2024-11-06T09:10:56Z,completed,convenience_store
ORD-00326,U162,P073,3,17300.0,51900.0,2024-12-06T16:46:28Z,completed,debit_card
ORD-00327,U162,P033,2,4580.0,9160.0,2025-01-26T19:47:47Z,completed,e_wallet
ORD-00328,U043,P030,1,25400.0,25400.0,2024-10-25T16:49:26Z,completed,credit_card
ORD-00329,U043,P002,3,20300.0,60900.0,2024-11-05T11:08:41Z,completed,convenience_store
ORD-00330,U043,P047,5,3880.0,19400.0,2025-01-29T08:16:59Z,completed,debit_card
ORD-00331,U043,P023,2,14100.0,28200.0,2024-12-24T16:16:05Z,completed,convenience_store
ORD-00332,U043,P029,4,21000.0,84000.0,2024-11-25T02:29:42Z,completed,convenience_store
ORD-00333,U119,P035,1,4450.0,4450.0,2024-10-04T18:44:42Z,completed,e_wallet
ORD-00334,U119,P048,1,2030.0,2030.0,2024-10-06T19:06:43Z,completed,e_wallet
ORD-00335,U119,P023,3,14100.0,42300.0,2025-01-18T02:14:36Z,completed,e_wallet
ORD-00336,U119,P006,5,40900.0,204500.0,2024-11-07T16:36:36Z,completed,convenience_store
ORD-00337,U119,P037,4,3780.0,15120.0,2024-12-02T18:39:59Z,completed,credit_card
ORD-00338,U119,P071,5,900.0,4500.0,2024-11-01T18:34:10Z,completed,bank_transfer
ORD-00339,U196,P038,1,3790.0,3790.0,2024-10-28T08:52:56Z,completed,bank_transfer
ORD-00340,U196,P032,5,2130.0,10650.0,2024-12-06T18:08:23Z,completed,e_wallet
ORD-00341,U196,P064,3,48200.0,144600.0,2025-01-11T02:45:47Z,completed,e_wallet
ORD-00342,U196,P098,3,5970.0,17910.0,2024-11-15T14:50:42Z,completed,credit_card
ORD-00343,U196,P053,2,3240.0,6480.0,2024-11-23T14:55:26Z,completed,e_wallet
ORD-00344,U196,P045,2,1630.0,3260.0,2024-12-03T12:38:49Z,completed,credit_card
ORD-00345,U196,P098,5,5970.0,29850.0,2025-01-22T10:19:38Z,completed,bank_transfer
ORD-00346,U196,P014,3,68000.0,204000.0,2024-12-22T10:33:26Z,completed,debit_card
ORD-00347,U196,P054,5,3930.0,19650.0,2024-11-06T19:33:56Z,completed,debit_card
ORD-00348,U022,P012,1,76600.0,76600.0,2024-10-23T11:22:12Z,completed,e_wallet
ORD-00349,U022,P053,3,3240.0,9720.0,2024-11-06T03:58:09Z,completed,convenience_store
ORD-00350,U022,P096,1,5920.0,5920.0,2024-11-26T09:17:37Z,completed,credit_card
ORD-00351,U022,P065,1,37900.0,37900.0,2024-11-08T06:54:18Z,completed,credit_card
ORD-00352,U022,P076,3,11700.0,35100.0,2024-10-07T01:07:46Z,completed,convenience_store
ORD-00353,U076,P031,2,1300.0,2600.0,2024-10-26T08:09:10Z,completed,bank_transfer
ORD-00354,U076,P051,3,2780.0,8340.0,2024-11-01T16:13:16Z,completed,bank_transfer
ORD-00355,U076,P058,2,1580.0,3160.0,2024-10-23T16:21:13Z,completed,credit_card
ORD-00356,U076,P026,1,3100.0,3100.0,2024-11-26T18:28:06Z,completed,credit_card
ORD-00357,U104,P014,1,68000.0,68000.0,2024-11-13T15:33:59Z,completed,convenience_store
ORD-00358,U104,P041,2,4330.0,8660.0,2024-10-12T17:20:13Z,completed,e_wallet
ORD-00359,U104,P046,1,3560.0,3560.0,2024-11-13T21:02:35Z,completed,bank_transfer
ORD-00360,U104,P060,2,40900.0,81800.0,2024-10-12T15:25:07Z,completed,credit_card
ORD-00361,U079,P088,2,8410.0,16820.0,2024-11-28T13:47:48Z,completed,credit_card
ORD-00362,U079,P028,2,14400.0,28800.0,2024-10-15T09:37:10Z,completed,credit_card
ORD-00363,U079,P092,1,2870.0,2870.0,2024-11-04T12:56:26Z,completed,convenience_store
ORD-00364,U079,P066,1,35800.0,35800.0,2024-10-30T00:20:57Z,completed,bank_transfer
ORD-00365,U059,P004,2,7900.0,15800.0,2024-11-13T21:42:18Z,completed,e_wallet
ORD-00366,U059,P096,3,5920.0,17760.0,2024-10-25T06:11:55Z,completed,credit_card
ORD-00367,U059,P060,1,40900.0,40900.0,2024-10-14T13:44:29Z,completed,credit_card
ORD-00368,U059,P002,1,20300.0,20300.0,2024-10-22T13:58:08Z,completed,debit_card
ORD-00369,U090,P052,2,1840.0,3680.0,2024-10-09T03:49:33Z,completed,e_wallet
ORD-00370,U090,P076,2,11700.0,23400.0,2024-10-08T06:43:58Z,completed,credit_card
ORD-00371,U090,P009,1,23000.0,23000.0,2024-11-13T01:16:11Z,completed,debit_card
ORD-00372,U090,P012,2,76600.0,153200.0,2024-10-12T21:30:36Z,completed,credit_card
ORD-00373,U101,P007,1,16700.0,16700.0,2024-11-25T17:14:49Z,completed,convenience_store
ORD-00374,U101,P093,2,3070.0,6140.0,2024-11-18T04:03:29Z,completed,credit_card
ORD-00375,U101,P049,3,1210.0,3630.0,2024-11-11T10:11:57Z,completed,debit_card
ORD-00376,U101,P046,1,3560.0,3560.0,2024-10-19T04:05:37Z,completed,bank_transfer
ORD-00377,U101,P036,2,890.0,1780.0,2024-10-15T10:20:10Z,completed,credit_card
ORD-00378,U101,P079,3,8800.0,26400.0,2024-11-29T21:39:39Z,completed,debit_card
ORD-00379,U111,P064,2,48200.0,96400.0,2024-11-23T11:11:51Z,completed,convenience_store
ORD-00380,U111,P008,1,34100.0,34100.0,2024-10-28T03:55:31Z,completed,convenience_store
ORD-00381,U111,P018,2,18900.0,37800.0,2024-10-20T08:46:13Z,completed,e_wallet
ORD-00382,U111,P032,3,2130.0,6390.0,2024-11-22T18:48:42Z,completed,credit_card
ORD-00383,U111,P049,3,1210.0,3630.0,2024-11-04T20:47:30Z,completed,convenience_store
ORD-00384,U054,P045,3,1630.0,4890.0,2024-11-18T18:39:40Z,completed,bank_transfer
ORD-00385,U054,P050,2,4870.0,9740.0,2024-10-18T11:00:04Z,completed,credit_card
ORD-00386,U054,P041,3,4330.0,12990.0,2024-10-22T06:21:14Z,completed,credit_card
ORD-00387,U054,P100,2,8560.0,17120.0,2024-10-06T16:31:38Z,completed,convenience_store
ORD-00388,U054,P068,2,22800.0,45600.0,2024-11-26T16:47:34Z,completed,debit_card
ORD-00389,U054,P021,1,29600.0,29600.0,2024-10-25T01:32:55Z,completed,debit_card
ORD-00390,U159,P069,3,3700.0,11100.0,2024-10-06T10:16:35Z,completed,debit_card
ORD-00391,U159,P074,2,5100.0,10200.0,2024-11-04T10:45:16Z,completed,debit_card
ORD-00392,U159,P023,1,14100.0,14100.0,2024-11-27T12:40:13Z,completed,bank_transfer
ORD-00393,U159,P095,3,2140.0,6420.0,2024-11-04T20:01:31Z,completed,e_wallet
ORD-00394,U159,P004,3,7900.0,23700.0,2024-11-04T03:28:43Z,completed,e_wallet
ORD-00395,U165,P019,1,17700.0,17700.0,2024-10-24T21:29:08Z,completed,e_wallet
ORD-00396,U165,P040,1,2650.0,2650.0,2024-10-24T19:23:59Z,completed,credit_card
ORD-00397,U165,P012,1,76600.0,76600.0,2024-10-12T07:01:33Z,completed,e_wallet
ORD-00398,U157,P003,2,54500.0,109000.0,2024-10-01T00:47:46Z,completed,bank_transfer
ORD-00399,U161,P026,1,3100.0,3100.0,2024-10-17T13:00:47Z,completed,debit_card
ORD-00400,U161,P042,1,970.0,970.0,2024-10-02T01:31:49Z,completed,debit_card
ORD-00401,U161,P076,1,11700.0,11700.0,2024-10-06T09:13:54Z,completed,e_wallet
ORD-00402,U118,P010,2,60900.0,121800.0,2024-10-20T04:54:08Z,completed,e_wallet
ORD-00403,U118,P013,2,8300.0,16600.0,2024-10-15T15:34:54Z,completed,bank_transfer
ORD-00404,U061,P021,2,29600.0,59200.0,2024-10-24T15:37:44Z,completed,bank_transfer
ORD-00405,U028,P091,2,1900.0,3800.0,2024-10-11T20:05:24Z,completed,e_wallet
ORD-00406,U129,P049,2,1210.0,2420.0,2024-10-15T07:08:14Z,completed,debit_card
ORD-00407,U078,P094,1,6720.0,6720.0,2024-10-28T19:24:03Z,completed,convenience_store
ORD-00408,U176,P005,1,3400.0,3400.0,2024-10-30T05:50:01Z,completed,bank_transfer
ORD-00409,U176,P079,1,8800.0,8800.0,2024-10-28T10:54:49Z,completed,credit_card
ORD-00410,U176,P064,1,48200.0,48200.0,2024-10-17T01:50:21Z,completed,credit_card
ORD-00411,U141,P045,2,1630.0,3260.0,2024-10-09T03:36:10Z,completed,credit_card
ORD-00412,U051,P086,2,9100.0,18200.0,2024-10-22T16:21:41Z,completed,credit_card
ORD-00413,U051,P034,1,1220.0,1220.0,2024-10-13T02:44:10Z,completed,credit_card
ORD-00414,U051,P045,2,1630.0,3260.0,2024-10-06T05:52:09Z,completed,credit_card
ORD-00415,U167,P050,2,4870.0,9740.0,2024-10-21T08:55:53Z,completed,debit_card
ORD-00416,U057,P064,2,48200.0,96400.0,2024-10-18T01:12:50Z,completed,e_wallet
ORD-00417,U057,P049,1,1210.0,1210.0,2024-10-24T06:38:43Z,completed,e_wallet
ORD-00418,U103,P098,1,5970.0,5970.0,2024-10-08T21:30:30Z,completed,convenience_store
ORD-00419,U103,P010,1,60900.0,60900.0,2024-10-15T07:35:36Z,completed,credit_card
ORD-00420,U103,P041,2,4330.0,8660.0,2024-10-06T02:00:48Z,completed,credit_card
ORD-00421,U156,P022,2,26100.0,52200.0,2024-10-08T19:28:02Z,completed,credit_card
ORD-00422,U156,P071,1,900.0,900.0,2024-10-17T09:44:27Z,completed,e_wallet
ORD-00423,U117,P062,3,47400.0,142200.0,2024-10-07T00:26:19Z,completed,convenience_store
ORD-00424,U117,P084,1,3200.0,3200.0,2025-01-26T22:18:18Z,completed,convenience_store
ORD-00425,U117,P021,1,29600.0,29600.0,2024-10-20T15:53:44Z,completed,bank_transfer
ORD-00426,U117,P027,1,16500.0,16500.0,2024-12-19T11:22:56Z,completed,e_wallet
ORD-00427,U037,P094,3,6720.0,20160.0,2024-11-21T12:13:24Z,completed,bank_transfer
ORD-00428,U037,P039,1,2120.0,2120.0,2024-10-19T15:00:02Z,completed,credit_card
ORD-00429,U037,P051,3,2780.0,8340.0,2025-01-15T17:36:48Z,completed,convenience_store
ORD-00430,U037,P020,1,2300.0,2300.0,2024-12-10T01:35:04Z,completed,credit_card
ORD-00431,U094,P012,2,76600.0,153200.0,2025-01-30T09:08:05Z,completed,e_wallet
ORD-00432,U094,P062,1,47400.0,47400.0,2024-10-19T19:59:30Z,completed,credit_card
ORD-00433,U094,P027,1,16500.0,16500.0,2024-11-26T15:56:23Z,completed,credit_card
ORD-00434,U186,P015,2,64800.0,129600.0,2024-12-17T04:19:55Z,completed,convenience_store
ORD-00435,U186,P063,3,26600.0,79800.0,2024-11-21T11:00:36Z,completed,credit_card
ORD-00436,U186,P083,3,4200.0,12600.0,2024-12-15T06:00:26Z,completed,debit_card
ORD-00437,U080,P049,2,1210.0,2420.0,2024-11-06T05:32:22Z,completed,convenience_store
ORD-00438,U080,P006,2,40900.0,81800.0,2024-12-25T09:20:20Z,completed,convenience_store
ORD-00439,U080,P034,1,1220.0,1220.0,2024-11-22T03:35:22Z,completed,e_wallet
ORD-00440,U163,P020,3,2300.0,6900.0,2024-10-19T18:40:00Z,completed,credit_card
ORD-00441,U163,P086,2,9100.0,18200.0,2025-01-14T03:20:06Z,completed,convenience_store
ORD-00442,U084,P030,3,25400.0,76200.0,2024-10-12T20:12:17Z,completed,convenience_store
ORD-00443,U084,P067,2,19000.0,38000.0,2025-01-12T23:40:40Z,completed,convenience_store
ORD-00444,U084,P074,1,5100.0,5100.0,2025-01-01T11:32:35Z,completed,bank_transfer
ORD-00445,U084,P011,2,27900.0,55800.0,2024-10-07T17:50:47Z,completed,e_wallet
ORD-00446,U064,P067,3,19000.0,57000.0,2025-01-29T10:40:56Z,completed,debit_card
ORD-00447,U064,P016,2,16600.0,33200.0,2024-11-03T13:40:27Z,completed,debit_card
ORD-00448,U064,P028,1,14400.0,14400.0,2024-10-25T12:04:09Z,completed,credit_card
ORD-00449,U064,P055,1,4630.0,4630.0,2024-12-24T13:04:46Z,completed,debit_card
ORD-00450,U083,P019,3,17700.0,53100.0,2024-11-20T01:50:15Z,completed,bank_transfer
ORD-00451,U083,P094,1,6720.0,6720.0,2024-10-17T21:34:38Z,completed,convenience_store
ORD-00452,U083,P072,2,3400.0,6800.0,2025-01-16T04:45:32Z,completed,bank_transfer
ORD-00453,U083,P036,3,890.0,2670.0,2024-12-28T23:10:01Z,completed,credit_card
ORD-00454,U169,P080,3,13600.0,40800.0,2025-01-10T11:18:55Z,completed,convenience_store
ORD-00455,U169,P015,2,64800.0,129600.0,2024-10-30T01:23:01Z,completed,debit_card
ORD-00456,U169,P073,3,17300.0,51900.0,2025-01-22T03:28:19Z,completed,credit_card
ORD-00457,U169,P014,3,68000.0,204000.0,2024-10-20T14:38:58Z,completed,bank_transfer
ORD-00458,U052,P045,2,1630.0,3260.0,2024-11-21T06:57:57Z,completed,convenience_store
ORD-00459,U052,P084,2,3200.0,6400.0,2025-01-20T01:49:17Z,completed,e_wallet
ORD-00460,U052,P061,1,38400.0,38400.0,2024-11-03T10:30:32Z,completed,bank_transfer
ORD-00461,U052,P052,1,1840.0,1840.0,2025-01-29T01:13:41Z,completed,e_wallet
ORD-00462,U036,P089,2,1910.0,3820.0,2024-10-08T12:44:22Z,completed,convenience_store
ORD-00463,U036,P043,3,3060.0,9180.0,2024-11-16T03:11:59Z,completed,credit_card
ORD-00464,U036,P096,2,5920.0,11840.0,2024-11-22T03:41:37Z,completed,bank_transfer
ORD-00465,U036,P003,2,54500.0,109000.0,2024-11-28T20:20:18Z,completed,bank_transfer
ORD-00466,U115,P063,3,26600.0,79800.0,2024-10-20T01:43:34Z,completed,debit_card
ORD-00467,U115,P018,2,18900.0,37800.0,2024-12-26T01:02:42Z,completed,bank_transfer
ORD-00468,U115,P035,3,4450.0,13350.0,2024-12-20T22:18:06Z,completed,e_wallet
ORD-00469,U137,P012,1,76600.0,76600.0,2024-12-25T18:32:54Z,completed,debit_card
ORD-00470,U137,P053,3,3240.0,9720.0,2025-01-03T01:44:55Z,completed,e_wallet
ORD-00471,U137,P048,1,2030.0,2030.0,2025-01-09T01:19:51Z,completed,debit_card
ORD-00472,U137,P009,2,23000.0,46000.0,2025-01-07T09:50:13Z,completed,convenience_store
ORD-00473,U041,P100,3,8560.0,25680.0,2025-01-19T10:12:18Z,completed,credit_card
ORD-00474,U041,P023,1,14100.0,14100.0,2024-11-08T23:27:16Z,completed,credit_card
ORD-00475,U056,P005,2,3400.0,6800.0,2024-10-10T19:37:23Z,completed,bank_transfer
ORD-00476,U056,P091,1,1900.0,1900.0,2024-11-23T04:49:39Z,completed,bank_transfer
ORD-00477,U192,P065,2,37900.0,75800.0,2024-10-25T01:17:21Z,completed,credit_card
ORD-00478,U192,P031,2,1300.0,2600.0,2025-01-03T21:54:40Z,completed,e_wallet
ORD-00479,U192,P058,1,1580.0,1580.0,2025-01-01T03:42:49Z,completed,e_wallet
ORD-00480,U085,P045,2,1630.0,3260.0,2024-11-01T18:01:43Z,completed,bank_transfer
ORD-00481,U085,P096,3,5920.0,17760.0,2024-10-18T13:15:24Z,completed,bank_transfer
ORD-00482,U085,P004,2,7900.0,15800.0,2024-10-10T15:23:26Z,completed,debit_card
ORD-00483,U085,P074,1,5100.0,5100.0,2024-11-12T23:34:14Z,completed,debit_card
ORD-00484,U158,P027,2,16500.0,33000.0,2024-12-19T12:26:30Z,completed,e_wallet
ORD-00485,U158,P003,3,54500.0,163500.0,2024-10-02T17:28:03Z,completed,convenience_store
ORD-00486,U158,P017,3,3300.0,9900.0,2024-11-03T15:10:24Z,completed,e_wallet
ORD-00487,U158,P002,1,20300.0,20300.0,2024-11-19T00:13:28Z,completed,e_wallet
ORD-00488,U178,P092,3,2870.0,8610.0,2024-11-23T11:21:25Z,completed,convenience_store
ORD-00489,U178,P049,2,1210.0,2420.0,2024-12-29T03:05:08Z,completed,bank_transfer
ORD-00490,U178,P028,2,14400.0,28800.0,2024-11-28T16:05:53Z,completed,e_wallet
ORD-00491,U150,P014,1,68000.0,68000.0,2025-01-19T15:29:29Z,completed,bank_transfer
ORD-00492,U150,P072,2,3400.0,6800.0,2025-01-19T15:25:29Z,completed,credit_card
ORD-00493,U150,P062,1,47400.0,47400.0,2025-01-19T15:26:29Z,completed,bank_transfer
ORD-00494,U150,P082,2,16100.0,32200.0,2025-01-19T15:25:29Z,completed,bank_transfer
ORD-00495,U150,P084,2,3200.0,6400.0,2025-01-19T15:24:29Z,completed,debit_card
ORD-00496,U071,P008,2,34100.0,68200.0,2025-01-22T13:25:43Z,completed,debit_card
ORD-00497,U071,P093,1,3070.0,3070.0,2025-01-22T13:27:43Z,completed,bank_transfer
ORD-00498,U071,P034,2,1220.0,2440.0,2025-01-22T13:26:43Z,completed,convenience_store
ORD-00499,U060,P091,1,1900.0,1900.0,2025-01-10T20:39:29Z,completed,debit_card
ORD-00500,U060,P088,2,8410.0,16820.0,2025-01-10T20:39:29Z,completed,e_wallet
ORD-00501,U060,P039,1,2120.0,2120.0,2025-01-10T20:42:29Z,completed,debit_card
ORD-00502,U060,P038,1,3790.0,3790.0,2025-01-10T20:41:29Z,completed,debit_card
ORD-00503,U060,P095,2,2140.0,4280.0,2025-01-10T20:42:29Z,completed,debit_card
ORD-00504,U032,P046,17,3560.0,60520.0,2025-01-15T21:46:48Z,completed,convenience_store
ORD-00505,U172,P043,21,3060.0,64260.0,2025-01-13T15:34:24Z,completed,e_wallet
ORD-00506,U035,P038,24,3790.0,90960.0,2025-01-06T17:13:31Z,completed,convenience_store
ORD-00507,U131,P007,30,16700.0,501000.0,2025-01-29T07:54:49Z,completed,e_wallet
ORD-00508,U093,P080,12,13600.0,163200.0,2025-01-23T22:10:32Z,completed,debit_card
ORD-00509,U133,P016,4,16600.0,66400.0,2024-12-20T05:13:09Z,completed,debit_card
ORD-00510,U146,P059,2,47400.0,94800.0,2024-11-05T00:31:24Z,completed,convenience_store
ORD-00511,U031,P001,4,51500.0,206000.0,2024-11-02T17:45:35Z,completed,debit_card
ORD-00512,U153,P056,4,2700.0,10800.0,2025-01-01T16:50:47Z,completed,credit_card
ORD-00513,U013,P042,5,970.0,4850.0,2024-10-01T19:13:06Z,completed,debit_card
ORD-00514,U045,P050,5,4870.0,24350.0,2024-11-02T10:22:13Z,completed,credit_card
ORD-00515,U151,P068,3,22800.0,68400.0,2024-10-26T23:30:14Z,completed,convenience_store
ORD-00516,U016,P052,1,1840.0,1840.0,2024-10-26T11:27:47Z,completed,credit_card
ORD-00517,U170,P005,4,3400.0,13600.0,2024-11-19T16:03:50Z,completed,e_wallet
ORD-00518,U170,P003,1,54500.0,54500.0,2024-12-20T22:18:53Z,completed,credit_card
ORD-00519,U180,P088,1,8410.0,8410.0,2024-10-20T14:36:00Z,completed,bank_transfer
ORD-00520,U014,P014,5,68000.0,340000.0,2024-10-23T20:40:58Z,completed,credit_card
ORD-00521,U005,P067,2,19000.0,38000.0,2024-12-19T13:36:08Z,completed,credit_card
ORD-00522,U127,P043,2,3531.33,7062.66,2024-10-22T10:38:43Z,cancelled,convenience_store
ORD-00523,U185,P093,1,3070.0,3070.0,2024-11-14T21:17:06Z,completed,bank_transfer
ORD-00524,U010,P006,3,40900.0,122700.0,2024-11-30T17:19:14Z,completed,credit_card
ORD-00525,U008,P018,2,18900.0,37800.0,2024-12-24T23:53:50Z,refunded,bank_transfer
ORD-00526,U065,P015,4,64800.0,259200.0,2024-12-28T15:37:28Z,completed,convenience_store
ORD-00527,U012,P022,1,26100.0,26100.0,2024-10-12T09:18:43Z,refunded,debit_card
ORD-00528,U146,P087,4,1250.0,5000.0,2024-12-13T17:46:00Z,completed,e_wallet
ORD-00529,U013,P017,4,3300.0,13200.0,2024-10-22T22:19:36Z,cancelled,convenience_store
ORD-00530,U182,P087,5,1250.0,6250.0,2025-01-20T23:22:44Z,completed,debit_card
ORD-00531,U135,P089,5,1910.0,9550.0,2024-11-18T06:27:09Z,completed,convenience_store
ORD-00532,U153,P007,1,16700.0,16700.0,2024-10-31T11:20:04Z,completed,convenience_store
ORD-00533,U128,P042,2,970.0,1940.0,2024-11-24T00:18:22Z,completed,debit_card
ORD-00534,U039,P059,4,47400.0,189600.0,2024-12-27T00:17:26Z,completed,convenience_store
ORD-00535,U170,P003,1,54500.0,54500.0,2024-10-07T22:59:20Z,completed,credit_card
ORD-00536,U166,P039,5,2120.0,10600.0,2024-12-28T14:04:58Z,refunded,bank_transfer
ORD-00537,U097,P072,5,3400.0,17000.0,invalid-date,completed,credit_card
ORD-00538,U102,P082,3,16100.0,48300.0,2024-12-12T14:27:19Z,completed,credit_card
ORD-00539,U189,P093,4,3070.0,12280.0,2025-01-27T14:46:32Z,completed,credit_card
ORD-00540,U199,P025,3,20400.0,61200.0,2024-12-20T11:34:18Z,completed,e_wallet
ORD-00541,U149,P065,2,37900.0,75800.0,2024-10-01T20:12:53Z,completed,credit_card
ORD-00542,U017,P066,2,35800.0,71600.0,2024-11-03T17:16:08Z,completed,debit_card
ORD-00543,U096,P065,4,37900.0,151600.0,2025-01-27T06:06:58Z,cancelled,debit_card
ORD-00544,U123,P018,2,18900.0,37800.0,2025-01-08T11:27:57Z,completed,e_wallet
ORD-00545,U164,P028,2,14400.0,28800.0,2024-11-26T10:11:54Z,completed,debit_card
ORD-00546,U133,P070,3,27900.0,83700.0,2024-12-08T09:32:49Z,completed,e_wallet
ORD-00547,U189,P069,3,3700.0,11100.0,2024-12-22T00:27:47Z,cancelled,e_wallet
ORD-00548,U031,P026,3,3100.0,9300.0,2024-11-01T06:00:47Z,refunded,bank_transfer
ORD-00549,U068,P097,5,7560.0,37800.0,2024-12-27T21:14:35Z,completed,e_wallet
ORD-00550,U073,P066,3,35800.0,107400.0,2024-10-10T02:56:31Z,refunded,convenience_store
ORD-00551,U143,P007,1,16700.0,16700.0,2024-11-09T10:27:18Z,completed,convenience_store
ORD-00552,U168,P048,5,2030.0,10150.0,2025-01-26T03:59:13Z,completed,debit_card
ORD-00553,U065,P023,5,14100.0,70500.0,2024-10-08T21:22:09Z,completed,e_wallet
ORD-00554,U021,P043,4,3060.0,12240.0,2024-10-31T01:26:48Z,completed,bank_transfer
ORD-00555,U006,P085,3,9500.0,28500.0,2025-01-20T04:52:05Z,completed,credit_card
ORD-00556,U065,P067,1,19000.0,19000.0,2024-10-31T22:43:13Z,completed,e_wallet
ORD-00557,U171,P043,3,3060.0,9180.0,2024-11-12T10:01:43Z,refunded,e_wallet
ORD-00558,U170,P002,1,20300.0,20300.0,2024-12-26T12:57:35Z,completed,e_wallet
ORD-00559,U012,P042,4,970.0,3880.0,2024-10-23T00:21:40Z,completed,e_wallet
ORD-00560,U197,P048,5,2030.0,10150.0,2024-12-26T12:26:44Z,completed,bank_transfer
ORD-00561,U020,P013,2,8300.0,16600.0,2025-01-13T11:08:39Z,completed,credit_card
ORD-00562,U179,P055,1,4630.0,4630.0,2024-12-24T12:21:17Z,completed,credit_card
ORD-00563,U097,P005,1,3400.0,3400.0,2024-11-04T13:30:12Z,completed,e_wallet
ORD-00564,U113,P050,4,4870.0,19480.0,2024-12-24T02:02:34Z,completed,convenience_store
ORD-00565,U160,P009,5,23000.0,115000.0,2024-10-15T02:17:28Z,completed,e_wallet
ORD-00566,U040,P037,4,3780.0,15120.0,2024-10-06T23:37:39Z,completed,e_wallet
ORD-00567,U007,P070,3,27900.0,83700.0,2024-10-28T23:26:26Z,completed,bank_transfer
ORD-00568,U053,P016,1,18982.63,18982.63,2025-01-13T07:18:35Z,completed,credit_card
ORD-00569,U100,P028,4,14400.0,57600.0,2025-01-08T12:40:07Z,completed,debit_card
ORD-00570,U065,P086,5,9100.0,45500.0,2025-01-15T13:49:53Z,completed,e_wallet
